GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHH,AIANHHA,TRACTA,C_CITYA,COUNTY,COUNTYA,CTY_SUB,CTY_SUBA,DIVISION,DIVISIONA,MSA_CMSA,MSA_CMSAA,PLACE,PLACEA,PMSA,PMSAA,REGION,REGIONA,STATE,STATEA,URB_AREA,URB_AREAA,ANPSADPI,FGW001
G1801730,1990,"","","","","","","",Warrick,173,"","","",3,"",2440,"","","",9999,"",2,Indiana,18,"","",Warrick County,626942025
G1801750,1990,"","","","","","","",Washington,175,"","","",3,"",9999,"","","",9999,"",2,Indiana,18,"","",Washington County,240265785
G1801770,1990,"","","","","","","",Wayne,177,"","","",3,"",9999,"","","",9999,"",2,Indiana,18,"","",Wayne County,813668405
G1801790,1990,"","","","","","","",Wells,179,"","","",3,"",9999,"","","",9999,"",2,Indiana,18,"","",Wells County,330333810
G1801810,1990,"","","","","","","",White,181,"","","",3,"",9999,"","","",9999,"",2,Indiana,18,"","",White County,279777191
G1801830,1990,"","","","","","","",Whitley,183,"","","",3,"",2760,"","","",9999,"",2,Indiana,18,"","",Whitley County,345672783
G1900010,1990,"","","","","","","",Adair,001,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Adair County,87547882
G1900030,1990,"","","","","","","",Adams,003,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Adams County,48080412
G1900050,1990,"","","","","","","",Allamakee,005,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Allamakee County,137990026
G1900070,1990,"","","","","","","",Appanoose,007,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Appanoose County,132521246
G1900090,1990,"","","","","","","",Audubon,009,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Audubon County,80742715
G1900110,1990,"","","","","","","",Benton,011,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Benton County,253377621
G1900130,1990,"","","","","","","",Black Hawk,013,"","","",4,"",8920,"","","",9999,"",2,Iowa,19,"","",Black Hawk County,1503822369
G1900150,1990,"","","","","","","",Boone,015,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Boone County,297896077
G1900170,1990,"","","","","","","",Bremer,017,"","","",4,"",8920,"","","",9999,"",2,Iowa,19,"","",Bremer County,260131847
G1900190,1990,"","","","","","","",Buchanan,019,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Buchanan County,224544880
G1900210,1990,"","","","","","","",Buena Vista,021,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Buena Vista County,220623303
G1900230,1990,"","","","","","","",Butler,023,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Butler County,168400535
G1900250,1990,"","","","","","","",Calhoun,025,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Calhoun County,128940735
G1900270,1990,"","","","","","","",Carroll,027,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Carroll County,238937136
G1900290,1990,"","","","","","","",Cass,029,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Cass County,164469560
G1900310,1990,"","","","","","","",Cedar,031,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Cedar County,209681976
G1900330,1990,"","","","","","","",Cerro Gordo,033,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Cerro Gordo County,566185284
G1900350,1990,"","","","","","","",Cherokee,035,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Cherokee County,152484426
G1900370,1990,"","","","","","","",Chickasaw,037,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Chickasaw County,143315352
G1900390,1990,"","","","","","","",Clarke,039,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Clarke County,94453957
G1900410,1990,"","","","","","","",Clay,041,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Clay County,212364953
G1900430,1990,"","","","","","","",Clayton,043,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Clayton County,185153138
G1900450,1990,"","","","","","","",Clinton,045,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Clinton County,597261957
G1900470,1990,"","","","","","","",Crawford,047,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Crawford County,164032885
G1900490,1990,"","","","","","","",Dallas,049,"","","",4,"",2120,"","","",9999,"",2,Iowa,19,"","",Dallas County,391561428
G1900510,1990,"","","","","","","",Davis,051,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Davis County,75890576
G1900530,1990,"","","","","","","",Decatur,053,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Decatur County,72702583
G1900550,1990,"","","","","","","",Delaware,055,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Delaware County,206541407
G1900570,1990,"","","","","","","",Des Moines,057,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Des Moines County,518555446
G1900590,1990,"","","","","","","",Dickinson,059,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Dickinson County,198882300
G1900610,1990,"","","","","","","",Dubuque,061,"","","",4,"",2200,"","","",9999,"",2,Iowa,19,"","",Dubuque County,1046957656
G1900630,1990,"","","","","","","",Emmet,063,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Emmet County,118746580
G1900650,1990,"","","","","","","",Fayette,065,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Fayette County,220528658
G1900670,1990,"","","","","","","",Floyd,067,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Floyd County,188371325
G1900690,1990,"","","","","","","",Franklin,069,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Franklin County,132961974
G1900710,1990,"","","","","","","",Fremont,071,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Fremont County,84640264
G1900730,1990,"","","","","","","",Greene,073,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Greene County,111176348
G1900750,1990,"","","","","","","",Grundy,075,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Grundy County,154383123
G1900770,1990,"","","","","","","",Guthrie,077,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Guthrie County,121853986
G1900790,1990,"","","","","","","",Hamilton,079,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Hamilton County,188457532
G1900810,1990,"","","","","","","",Hancock,081,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Hancock County,138382875
G1900830,1990,"","","","","","","",Hardin,083,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Hardin County,212981570
G1900850,1990,"","","","","","","",Harrison,085,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Harrison County,151021448
G1900870,1990,"","","","","","","",Henry,087,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Henry County,207219972
G1900890,1990,"","","","","","","",Howard,089,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Howard County,95790842
G1900910,1990,"","","","","","","",Humboldt,091,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Humboldt County,129585055
G1900930,1990,"","","","","","","",Ida,093,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Ida County,91666624
G1900950,1990,"","","","","","","",Iowa,095,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Iowa County,175144691
G1900970,1990,"","","","","","","",Jackson,097,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Jackson County,205011742
G1900990,1990,"","","","","","","",Jasper,099,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Jasper County,444441089
G1901010,1990,"","","","","","","",Jefferson,101,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Jefferson County,178893230
G1901030,1990,"","","","","","","",Johnson,103,"","","",4,"",3500,"","","",9999,"",2,Iowa,19,"","",Johnson County,1322852651
G1901050,1990,"","","","","","","",Jones,105,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Jones County,196792375
G1901070,1990,"","","","","","","",Keokuk,107,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Keokuk County,121256224
G1901090,1990,"","","","","","","",Kossuth,109,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Kossuth County,206770463
G1901110,1990,"","","","","","","",Lee,111,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Lee County,435894381
G1901130,1990,"","","","","","","",Linn,113,"","","",4,"",1360,"","","",9999,"",2,Iowa,19,"","",Linn County,2487336601
G1901150,1990,"","","","","","","",Louisa,115,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Louisa County,129246073
G1901170,1990,"","","","","","","",Lucas,117,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Lucas County,99579173
G1901190,1990,"","","","","","","",Lyon,119,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Lyon County,116793774
G1901210,1990,"","","","","","","",Madison,121,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Madison County,145130794
G1901230,1990,"","","","","","","",Mahaska,123,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Mahaska County,230400358
G1901250,1990,"","","","","","","",Marion,125,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Marion County,345884226
G1901270,1990,"","","","","","","",Marshall,127,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Marshall County,496268990
G1901290,1990,"","","","","","","",Mills,129,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Mills County,144640740
G1901310,1990,"","","","","","","",Mitchell,131,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Mitchell County,118342092
G1901330,1990,"","","","","","","",Monona,133,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Monona County,104441201
G1901350,1990,"","","","","","","",Monroe,135,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Monroe County,80360388
G1901370,1990,"","","","","","","",Montgomery,137,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Montgomery County,137184337
G1901390,1990,"","","","","","","",Muscatine,139,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Muscatine County,501480633
G1901410,1990,"","","","","","","",O Brien,141,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",O'Brien County,162285102
G1901430,1990,"","","","","","","",Osceola,143,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Osceola County,83301315
G1901450,1990,"","","","","","","",Page,145,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Page County,183271441
G1901470,1990,"","","","","","","",Palo Alto,147,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Palo Alto County,112076623
G1901490,1990,"","","","","","","",Plymouth,149,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Plymouth County,263506766
G1901510,1990,"","","","","","","",Pocahontas,151,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Pocahontas County,109011108
G1901530,1990,"","","","","","","",Polk,153,"","","",4,"",2120,"","","",9999,"",2,Iowa,19,"","",Polk County,4972244631
G1901550,1990,"","","","","","","",Pottawattamie,155,"","","",4,"",5920,"","","",9999,"",2,Iowa,19,"","",Pottawattamie County,961451349
G1901570,1990,"","","","","","","",Poweshiek,157,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Poweshiek County,225007986
G1901590,1990,"","","","","","","",Ringgold,159,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Ringgold County,52461401
G1901610,1990,"","","","","","","",Sac,161,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Sac County,131977981
G1901630,1990,"","","","","","","",Scott,163,"","","",4,"",1960,"","","",9999,"",2,Iowa,19,"","",Scott County,2038366880
G1901650,1990,"","","","","","","",Shelby,165,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Shelby County,140082504
G1901670,1990,"","","","","","","",Sioux,167,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Sioux County,301975144
G1901690,1990,"","","","","","","",Story,169,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Story County,846133051
G1901710,1990,"","","","","","","",Tama,171,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Tama County,196144638
G1901730,1990,"","","","","","","",Taylor,173,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Taylor County,61990175
G1901750,1990,"","","","","","","",Union,175,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Union County,130069739
G1901770,1990,"","","","","","","",Van Buren,177,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Van Buren County,70966507
G1901790,1990,"","","","","","","",Wapello,179,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Wapello County,389024184
G1901810,1990,"","","","","","","",Warren,181,"","","",4,"",2120,"","","",9999,"",2,Iowa,19,"","",Warren County,454525619
G1901830,1990,"","","","","","","",Washington,183,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Washington County,220523425
G1901850,1990,"","","","","","","",Wayne,185,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Wayne County,64916915
G1901870,1990,"","","","","","","",Webster,187,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Webster County,443418281
G1901890,1990,"","","","","","","",Winnebago,189,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Winnebago County,129090468
G1901910,1990,"","","","","","","",Winneshiek,191,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Winneshiek County,211832187
G1901930,1990,"","","","","","","",Woodbury,193,"","","",4,"",7720,"","","",9999,"",2,Iowa,19,"","",Woodbury County,1181967634
G1901950,1990,"","","","","","","",Worth,195,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Worth County,91378428
G1901970,1990,"","","","","","","",Wright,197,"","","",4,"",9999,"","","",9999,"",2,Iowa,19,"","",Wright County,169082056
G2000010,1990,"","","","","","","",Allen,001,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Allen County,143152821
G2000030,1990,"","","","","","","",Anderson,003,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Anderson County,78775470
G2000050,1990,"","","","","","","",Atchison,005,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Atchison County,165605813
G2000070,1990,"","","","","","","",Barber,007,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Barber County,61590629
G2000090,1990,"","","","","","","",Barton,009,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Barton County,328873385
G2000110,1990,"","","","","","","",Bourbon,011,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Bourbon County,146786959
G2000130,1990,"","","","","","","",Brown,013,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Brown County,112366940
G2000150,1990,"","","","","","","",Butler,015,"","","",4,"",9040,"","","",9999,"",2,Kansas,20,"","",Butler County,656047998
G2000170,1990,"","","","","","","",Chase,017,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Chase County,31240331
G2000190,1990,"","","","","","","",Chautauqua,019,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Chautauqua County,39285124
G2000210,1990,"","","","","","","",Cherokee,021,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Cherokee County,205779575
G2000230,1990,"","","","","","","",Cheyenne,023,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Cheyenne County,35662104
G2000250,1990,"","","","","","","",Clark,025,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Clark County,28188315
G2000270,1990,"","","","","","","",Clay,027,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Clay County,98117190
G2000290,1990,"","","","","","","",Cloud,029,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Cloud County,111925724
G2000310,1990,"","","","","","","",Coffey,031,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Coffey County,95892622
G2000330,1990,"","","","","","","",Comanche,033,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Comanche County,23635038
G2000350,1990,"","","","","","","",Cowley,035,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Cowley County,418762145
G2000370,1990,"","","","","","","",Crawford,037,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Crawford County,370080092
G2000390,1990,"","","","","","","",Decatur,039,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Decatur County,42443195
G2000410,1990,"","","","","","","",Dickinson,041,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Dickinson County,210005525
G2000430,1990,"","","","","","","",Doniphan,043,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Doniphan County,76265480
G2000450,1990,"","","","","","","",Douglas,045,"","","",4,"",4150,"","","",9999,"",2,Kansas,20,"","",Douglas County,954819197
G2000470,1990,"","","","","","","",Edwards,047,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Edwards County,44645752
G2000490,1990,"","","","","","","",Elk,049,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Elk County,34062777
G2000510,1990,"","","","","","","",Ellis,051,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Ellis County,291729374
G2000530,1990,"","","","","","","",Ellsworth,053,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Ellsworth County,62268408
G2000550,1990,"","","","","","","",Finney,055,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Finney County,368328908
G2000570,1990,"","","","","","","",Ford,057,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Ford County,301260747
G2000590,1990,"","","","","","","",Franklin,059,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Franklin County,245981878
G2000610,1990,"","","","","","","",Geary,061,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Geary County,285738636
G2000630,1990,"","","","","","","",Gove,063,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Gove County,34091788
G2000650,1990,"","","","","","","",Graham,065,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Graham County,39388251
G2000670,1990,"","","","","","","",Grant,067,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Grant County,76672957
G2000690,1990,"","","","","","","",Gray,069,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Gray County,62954667
G2000710,1990,"","","","","","","",Greeley,071,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Greeley County,20445765
G2000730,1990,"","","","","","","",Greenwood,073,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Greenwood County,82640697
G2000750,1990,"","","","","","","",Hamilton,075,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Hamilton County,29202565
G2000770,1990,"","","","","","","",Harper,077,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Harper County,75761862
G2000790,1990,"","","","","","","",Harvey,079,"","","",4,"",9040,"","","",9999,"",2,Kansas,20,"","",Harvey County,384554202
G2000810,1990,"","","","","","","",Haskell,081,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Haskell County,42523331
G2000830,1990,"","","","","","","",Hodgeman,083,"","","",4,"",9999,"","","",9999,"",2,Kansas,20,"","",Hodgeman County,22429173
